,tin,mahalla,mahalla_code,viloyat,tuman,sektor,coato,region_id,district_id
7006,202957914,ESKI QALʻA,1594,Buxoro viloyati,Qorako‘l tumani,1,1706230,1,19
7007,203223861,SAYYOD,1605,Buxoro viloyati,Qorako‘l tumani,2,1706230,1,19
7008,205325796,OSIYO,1617,Buxoro viloyati,Qorako‘l tumani,3,1706230,1,19
7009,202957946,JIGʻACHI,1612,Buxoro viloyati,Qorako‘l tumani,3,1706230,1,19
7010,205217867,TASHABBUS,1628,Buxoro viloyati,Qorako‘l tumani,4,1706230,1,19
7011,203032277,MAXMUD TAROBIY,1837,Buxoro viloyati,Buxoro shahar,1,1706401,1,191
7012,203936243,YANGI XAYROBOD,5078,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7013,203640906,GALA OSIYO,5013,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7014,203936307,IBN SINO,5024,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7015,202277788,AL-XORAZMIY,9351,Toshkent shahri,Chilonzor tumani,1,1726294,9,117
7016,202287768,AZLARSOY,5587,Surxondaryo viloyati,Qumqo‘rg‘on tumani,4,1722214,7,91
7017,202287744,MEXRABOD,5594,Surxondaryo viloyati,Qumqo‘rg‘on tumani,4,1722214,7,91
7018,202760780,YALTI,5863,Surxondaryo viloyati,Sho‘rchi tumani,1,1722226,7,97
7019,202760797,OLATEMIR,5855,Surxondaryo viloyati,Sho‘rchi tumani,1,1722226,7,97
7020,202712429,MADANIYAT,5218,Surxondaryo viloyati,Oltinsoy tumani,2,1722201,7,84
7021,207063917,BARKAMOL AVLOD,5210,Surxondaryo viloyati,Oltinsoy tumani,2,1722201,7,84
7022,203702867,VARAXSHA,1859,Buxoro viloyati,Buxoro shahar,3,1706401,1,191
7023,203641643,PIRIDASTGIR,1865,Buxoro viloyati,Buxoro shahar,3,1706401,1,191
7024,203337799,SAYFIDDIN BAXORZIY,1884,Buxoro viloyati,Buxoro shahar,4,1706401,1,191
7025,203553372,XOLIMBEG,29,Qoraqalpog‘iston Respublikasi,Amudaryo tumani,2,1735204,13,159
7026,207168144,DURUNKI,34,Qoraqalpog‘iston Respublikasi,Amudaryo tumani,3,1735204,13,159
7027,203553340,QANGLI,9944,Qoraqalpog‘iston Respublikasi,Amudaryo tumani,4,1735204,13,159
7028,203935158,AYBUYIR,315,Qoraqalpog‘iston Respublikasi,Shumanay tumani,1,1735243,13,173
7029,202866434,NAVROʻZ,4509,Samarqand viloyati,Payariq tumani,4,1718224,6,77
7030,202650094, A NAVOIY,5703,Surxondaryo viloyati,Sariosiyo tumani,4,1722217,7,93
7031,202660043,ISTIQLOL,5731,Surxondaryo viloyati,Termiz tumani,2,1722220,7,94
7032,202784521,XALQABOD,5740,Surxondaryo viloyati,Termiz tumani,3,1722220,7,94
7033,202820698,GULIRAʻNO,5903,Surxondaryo viloyati,Termiz shahar,1,1722401,7,192
7034,206986662,AMU-SOXILLARI,5916,Surxondaryo viloyati,Termiz shahar,3,1722401,7,192
7035,203625789,BOʻSTON,5926,Surxondaryo viloyati,Termiz shahar,4,1722401,7,192
7036,202299894,GULZOR,5252,Surxondaryo viloyati,Angor tumani,1,1722202,7,85
7037,201318238,KARVON,5267,Surxondaryo viloyati,Angor tumani,2,1722202,7,85
7038,202308984,FARAVON,5282,Surxondaryo viloyati,Angor tumani,3,1722202,7,85
7039,203264835,VORUX-DASHT,7511,Farg‘ona viloyati,Beshariq tumani,1,1730215,11,137
7040,203270758,KAPAYANGI,7513,Farg‘ona viloyati,Beshariq tumani,1,1730215,11,137
7041,202842813,TELOV,7527,Farg‘ona viloyati,Beshariq tumani,2,1730215,11,137
7042,202857746,SHAYTONKOʻL,7526,Farg‘ona viloyati,Beshariq tumani,2,1730215,11,137
7043,202854892,YANGI RAPQON,7524,Farg‘ona viloyati,Beshariq tumani,2,1730215,11,137
7044,304975564,RAPQON,7523,Farg‘ona viloyati,Beshariq tumani,2,1730215,11,137
7045,202687167,QOVUNLISOY,5373,Surxondaryo viloyati,Denov tumani,1,1722210,7,89
7046,203225012,MEHR OQIBAT,5375,Surxondaryo viloyati,Denov tumani,1,1722210,7,89
7047,202687412,FAYZLI,5417,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7048,202687340,YANGI ARIQ,5423,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7049,202687207,ELOBOD,5421,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7050,202687150,SHAXRINAV,5420,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7051,202687816,CHUNTOSH,5419,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7052,203411414,XO'JAKULSIN,5418,Surxondaryo viloyati,Uzun tumani,2,1722221,7,95
7053,202687791,OʻRTA QISHLOQ,5416,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7054,202687579,OʻZGARISH,5415,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7055,202687784,OʻZBEKISTON,5414,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7056,202687981,BOBUR,5397,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7057,207146883,KULTEPA,6735,Toshkent viloyati,Pskent tumani,4,1727250,10,128
7058,207147099,OQTOM,10467,Toshkent viloyati,Pskent tumani,4,1727250,10,128
7059,308539105,YASHILTEPA,10996,Qashqadaryo viloyati,Ko‘kdala tumani,4,1710240,3,47
7060,309122711,MANGUYURT,10993,Qashqadaryo viloyati,Ko‘kdala tumani,3,1710240,3,47
7061,207320690,QOVUNCHI TEPA,10987,Toshkent viloyati,Yangiyo‘l shahar,4,1727424,10,206
7062,207320826,YANGIOBOD,10988,Toshkent viloyati,Yangiyo‘l shahar,4,1727424,10,206
7063,309074581,YANGIHAYOT,10989,Toshkent viloyati,Yangiyo‘l shahar,4,1727424,10,206
7064,202589201,YANGI-XAYOT,1281,Andijon viloyati,Andijon shahar,1,1703401,0,195
7065,202345308,OʻZBEGIM,1277,Andijon viloyati,Andijon shahar,1,1703401,0,195
7066,203285588,SOYBOʻYI,8055,Farg‘ona viloyati,Yozyovon tumani,2,1730242,11,147
7067,204486280,BESHCHIQIR,8645,Xorazm viloyati,Shovot tumani,1,1733230,12,156
7068,202702733,NAVBAHOR,4331,Samarqand viloyati,Kattaqo‘rg‘on tumani,3,1718215,6,74
7069,202713839,ZARQOʻRGʻON,4324,Samarqand viloyati,Kattaqo‘rg‘on tumani,3,1718215,6,74
7070,202702994,QOʻSHQOʻTON,4347,Samarqand viloyati,Kattaqo‘rg‘on tumani,4,1718215,6,74
7071,202839704,CHOR CHINOR,4900,Samarqand viloyati,Urgut tumani,4,1718236,6,82
7072,202658012,MAZORTEPA,4891,Samarqand viloyati,Urgut tumani,4,1718236,6,82
7073,203280223,CHOʻLIGULISTON,8060,Farg‘ona viloyati,Yozyovon tumani,3,1730242,11,147
7074,203090104,YAKKA TUT,1154,Andijon viloyati,Shaxrixon tumani,4,1703230,0,11
7075,204130756,BESHMAHALLA,1139,Andijon viloyati,Shaxrixon tumani,4,1703230,0,11
7076,202575647,YUKSALISH,1354,Andijon viloyati,Xonobod shahar,2,1703408,0,207
7077,202982362,POLVONTOSH,1038,Andijon viloyati,Marxamat tumani,1,1703227,0,10
7078,203650774,NURLI KELAJAK,10354,Samarqand viloyati,Samarqand shahar,3,1718401,6,179
7079,202952984,ABU RAYXON BERUNIY,9432,Samarqand viloyati,Samarqand shahar,4,1718401,6,179
7080,203643577,XOʻJAGʻUNJOYISH,9469,Samarqand viloyati,Samarqand shahar,4,1718401,6,179
7081,203638510,NAVROʻZ,7918,Farg‘ona viloyati,Farg‘ona tumani,2,1730233,11,144
7082,304954882,ISFAYRAMSOY,8224,Farg‘ona viloyati,Quvasoy shahar,2,1730408,11,189
7083,202742415,SAHOVAT,1317,Andijon viloyati,Andijon shahar,3,1703401,0,195
7084,202052633,KOʻKTEPA,4493,Samarqand viloyati,Payariq tumani,3,1718224,6,77
7085,206957437,DEHQONOBOD,7715,Farg‘ona viloyati,Rishton tumani,3,1730224,11,140
7086,202880119,MESIT,2401,Qashqadaryo viloyati,Koson tumani,1,1710229,3,41
7087,207200832,YUQORIJIRMIZ,8465,Xorazm viloyati,Urganch tumani,2,1733217,12,151
7088,202824185,QATOGʻON,7092,Toshkent viloyati,Angren shahar,1,1727407,10,196
7089,207237065,TUYOQLI,2022,Jizzax viloyati,Sharof Rashidov tumani,3,1708212,2,28
7090,207171158,UYGʻUR,6767,Toshkent viloyati,O‘rtachirchiq tumani,2,1727253,10,129
7091,207113924,PALANDARA,2507,Qashqadaryo viloyati,Kitob tumani,3,1710232,3,42
7092,202944424,OʻZBEKISTON,6895,Toshkent viloyati,Yangiyo‘l tumani,1,1727259,10,131
7093,207211558,GULOBOD,6203,Toshkent viloyati,Ohangaron tumani,1,1727212,10,119
7094,202436898,CHIGʻATOY,3813,Namangan viloyati,Chortoq tumani,3,1714236,5,67
7095,202885482,XOʻJAOBOD,3478,Namangan viloyati,Norin tumani,2,1714216,5,62
7096,202695885,GUZAR,3349,Namangan viloyati,Kosonsoy tumani,2,1714207,5,60
7097,202586729,OʻRTA MASJID,9335,Toshkent shahri,Yashnobod tumani,4,1726290,9,115
7098,202800857,TALLI OZEK,178,Qoraqalpog‘iston Respublikasi,Mo‘ynoq tumani,2,1735222,13,166
7099,205959269,QANGSHARTAL,56,Qoraqalpog‘iston Respublikasi,Beruniy tumani,1,1735207,13,160
7100,202847244,DOʻSTLIK,73,Qoraqalpog‘iston Respublikasi,Beruniy tumani,3,1735207,13,160
7101,203571249,ISTIQLOL,234,Qoraqalpog‘iston Respublikasi,To‘rtko‘l tumani,1,1735233,13,170
7102,203577137,OTAYURT,10542,Qoraqalpog‘iston Respublikasi,To‘rtko‘l tumani,3,1735233,13,170
7103,203567892,TINCHLIK,261,Qoraqalpog‘iston Respublikasi,To‘rtko‘l tumani,4,1735233,13,170
7104,203112572,TOʻRTKOʻL,265,Qoraqalpog‘iston Respublikasi,To‘rtko‘l tumani,4,1735233,13,170
7105,203093684,NAVOIY ,342,Qoraqalpog‘iston Respublikasi,Yellikkala tumani,2,1735250,13,194
7106,207138774,IXLOS,348,Qoraqalpog‘iston Respublikasi,Yellikkala tumani,3,1735250,13,194
7107,203093732,ALISHER NAVOIY,355,Qoraqalpog‘iston Respublikasi,Yellikkala tumani,4,1735250,13,194
7108,202780163,OBOD,267,Qoraqalpog‘iston Respublikasi,Xo‘jayli tumani,1,1735236,13,171
7109,202780076,QUMBIZ,284,Qoraqalpog‘iston Respublikasi,Xo‘jayli tumani,3,1735236,13,171
7110,202687998,BAHORISTON,5426,Surxondaryo viloyati,Denov tumani,3,1722210,7,89
7111,207143888,CHUQUROVUL,6795,Toshkent viloyati,O‘rtachirchiq tumani,3,1727253,10,129
7112,302775671,OYDIN HAYOT,8561,Xorazm viloyati,Xonqa tumani,1,1733223,12,154
7113,202946248,BOʻSTON,7188,Toshkent viloyati,Ohangaron shahar,2,1727415,10,208
7114,202689623,CHORBOGʻ,7634,Farg‘ona viloyati,Uchko‘prik tumani,1,1730221,11,139
7115,206767246,MUXOMON,8559,Xorazm viloyati,Xazorasp tumani,4,1733220,12,152
7116,202839522,BOZORJOY,4100,Samarqand viloyati,Oqdaryo tumani,2,1718203,6,70
7117,202405414,8-YOSHLAR,8116,Farg‘ona viloyati,Farg‘ona shahar,3,1730401,11,187
7118,203064578,BOGʻISHAMOL,3211,Navoiy viloyati,Xatirchi tumani,3,1712251,4,58
7119,202701710,OʻRTA XONOBOD,3574,Namangan viloyati,Pop tumani,4,1714219,5,63
7120,204490214,KOʻLIJABBOR,1492,Buxoro viloyati,G‘ijduvon tumani,1,1706215,1,17
7121,205788316,SHOʻRCHA,1503,Buxoro viloyati,G‘ijduvon tumani,1,1706215,1,17
7122,308812225,"""FARAVON"" FO`O`BO",10991,Navoiy viloyati,Navoiy shahar,3,1712401,4,202
7123,207333460,YANGI AVLOD ,10997,Sirdaryo viloyati,Boyovut tumani,2,1724212,8,99
7124,207339753,"""XUSHNUD"" FO`O`BO",10998,Toshkent shahri,Yangixayot rayoni,4,1726292,9,183
7125,309047829,SHARQ,11001,Navoiy viloyati,Tomdi tumani,4,1712244,4,56
7126,201748803,BAXT,10990,Qashqadaryo viloyati,Ko‘kdala tumani,3,1710240,3,47
7127,202770444,QUYI ROVUSTON,9712,Namangan viloyati,Davlatobod tumani,2,1714365,5,180
7128,202695893,BOGʻ,3347,Namangan viloyati,Kosonsoy tumani,3,1714207,5,60
7129,202770420,QUYI GʻIRVON,9711,Namangan viloyati,Davlatobod tumani,4,1714365,5,180
7130,203658375,YUQORI XOʻJASAXAT,4999,Samarqand viloyati,Samarqand shahar,1,1718401,6,179
7131,204354216,YANGI XAYOT,8554,Xorazm viloyati,Xazorasp tumani,4,1733220,12,152
7132,202944377,JAMBUL,6951,Toshkent viloyati,Yangiyo‘l tumani,4,1727259,10,131
7133,202944163,XALQOBOD,6925,Toshkent viloyati,Yangiyo‘l tumani,2,1727259,10,131
7134,205933508,BOʻSTON,1635,Buxoro viloyati,Qorovulbozor tumani,2,1706232,1,20
7135,205731015,YANGIOBOD,1671,Buxoro viloyati,Peshku tumani,3,1706240,1,21
7136,202688799,YAKKABOGʻ,5890,Surxondaryo viloyati,Sho‘rchi tumani,3,1722226,7,97
7137,204322549,KESAKLI,1394,Buxoro viloyati,Olot tumani,4,1706204,1,14
7138,302841273,QUMRABOD,8494,Xorazm viloyati,Urganch tumani,4,1733217,12,151
7139,204170288,KOSARI,1457,Buxoro viloyati,Vobkent tumani,2,1706212,1,16
7140,203752838,BIBIONA,3885,Namangan viloyati,Chust tumani,4,1714237,5,68
7141,202817794,KATTA YAYDOQ,3451,Namangan viloyati,Norin tumani,1,1714216,5,62
7142,203158855,QUM QIYALI,7972,Farg‘ona viloyati,Dang‘ara tumani,1,1730236,11,145
7143,202679120,BOBUR,9266,Toshkent shahri,Yakkasaroy tumani,4,1726287,9,114
7144,202457800,MOHINUR,9289,Toshkent shahri,Yashnobod tumani,1,1726290,9,115
7145,202676078,TEPA NAYMANCHA,3626,Namangan viloyati,To‘raqo‘rg‘on tumani,3,1714224,5,64
7146,207179953,OLTINKOʻL,8752,Xorazm viloyati,Yangibozor tumani,3,1733236,12,158
7147,302841075,CHAKKA KOʻLI,8448,Xorazm viloyati,Urganch tumani,1,1733217,12,151
7148,203383403,59-OLTIN VODIY,10016,Farg‘ona viloyati,Qo‘qon shahar,4,1730405,11,188
7149,202505115,VALIK,8243,Farg‘ona viloyati,Quvasoy shahar,4,1730408,11,189
7150,203240374,BOʻSTON,7497,Farg‘ona viloyati,Beshariq tumani,1,1730215,11,137
7151,207228994,QATORTOL,1991,Jizzax viloyati,Sharof Rashidov tumani,1,1708212,2,28
7152,207237406,GʻOZGʻONTEPA,10879,Jizzax viloyati,Sharof Rashidov tumani,2,1708212,2,28
7153,203236140,ESHON,7501,Farg‘ona viloyati,Beshariq tumani,1,1730215,11,137
7154,202687357,DOʻSTLIK,5395,Surxondaryo viloyati,Denov tumani,2,1722210,7,89
7155,203270734,QIYALI,7496,Farg‘ona viloyati,Beshariq tumani,1,1730215,11,137
7156,202831296,BELTAW,213,Qoraqalpog‘iston Respublikasi,Taxtako‘pir tumani,2,1735230,13,169
7157,204315184,SHARQGULI,5287,Surxondaryo viloyati,Angor tumani,4,1722202,7,85
7158,202316983,DEXQONOBOD,5341,Surxondaryo viloyati,Muzrabot tumani,2,1722207,7,88
7159,202912227,ULUGʻBEK,6505,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
7160,202139791,MEHRIBONLIK,3985,Namangan viloyati,Namangan shahar,1,1714401,5,182
7161,203936267,ABDULLA QAXXOR,5003,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7162,202683631,SUMALAK GUZARI,10273,Namangan viloyati,Namangan shahar,4,1714401,5,182
7163,305583459,BARKAMOL AVLOD,10260,Namangan viloyati,Namangan shahar,4,1714401,5,182
7164,202366684,ABDURAUF FITRAT,9939,Toshkent shahri,Mirobod tumani,1,1726273,9,110
7165,202366788,LOLAZOR,10042,Toshkent shahri,Mirobod tumani,2,1726273,9,110
7166,202052664,BUNYODKOR,4505,Samarqand viloyati,Payariq tumani,4,1718224,6,77
7167,202706553,YANGI QISHLOQ,4544,Samarqand viloyati,Pastdarg‘om tumani,1,1718227,6,78
7168,202832968,POʻLATCHI,4536,Samarqand viloyati,Pastdarg‘om tumani,1,1718227,6,78
7169,203936346,XOJA ZUDMUROD,5066,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7170,203936425,SUZANGARON,5054,Samarqand viloyati,Samarqand shahar,2,1718401,6,179
7171,202979364,ILMOBOD,5105,Samarqand viloyati,Samarqand shahar,3,1718401,6,179
7172,202952921,AMIR TEMUR,5084,Samarqand viloyati,Samarqand shahar,3,1718401,6,179
7173,203029667,TALLIQ,128,Qoraqalpog‘iston Respublikasi,Qo‘ng‘irot tumani,1,1735215,13,164
7174,203029628,QASHIʻ,138,Qoraqalpog‘iston Respublikasi,Qo‘ng‘irot tumani,2,1735215,13,164
7175,202366850,SALAR,10062,Toshkent shahri,Mirobod tumani,2,1726273,9,110
7176,202669576,YUQORI KARNON,3883,Namangan viloyati,Chust tumani,3,1714237,5,68
7177,202558176,KOʻRKAMOBOD,10698,Toshkent shahri,Uchtepa tumani,3,1726262,9,106
7178,202914120,KATTA CHOʻPONOTA,8870,Toshkent shahri,Uchtepa tumani,4,1726262,9,106
7179,303774245,SHUHRAT,9353,Toshkent shahri,Chilonzor tumani,1,1726294,9,117
7180,202781921,OYBEK,9,Qoraqalpog‘iston Respublikasi,Amudaryo tumani,1,1735204,13,159
7181,203553364,DOʻRMAN,21,Qoraqalpog‘iston Respublikasi,Amudaryo tumani,2,1735204,13,159
7182,202844256,QOS-KOʻL,9877,Qoraqalpog‘iston Respublikasi,Nukus shahar,3,1735401,13,186
7183,207151554,TELEORAY,10885,Qoraqalpog‘iston Respublikasi,Nukus shahar,4,1735401,13,186
7184,203822401,KOʻL-CHOVDUR,1363,Buxoro viloyati,Olot tumani,1,1706204,1,14
7185,206833204,USMONSHAYX,1380,Buxoro viloyati,Olot tumani,2,1706204,1,14
7186,203628720,VODIY,3524,Namangan viloyati,Pop tumani,2,1714219,5,63
7187,203833364,NAVBUR,5822,Surxondaryo viloyati,Sherobod tumani,2,1722223,7,96
7188,202286380,ADOLAT,564,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
7189,203681769,JANNATMONAND,515,Andijon viloyati,Andijon tumani,2,1703203,0,1
7190,202286413,DARYO BOʻYI,568,Andijon viloyati,Baliqchi tumani,1,1703206,0,2
7191,202701703,YUQORI XONOBOD,3577,Namangan viloyati,Pop tumani,4,1714219,5,63
7192,205933111,OGAHIY,8669,Xorazm viloyati,Shovot tumani,2,1733230,12,156
7193,204992451,TARAQQIYOT,8677,Xorazm viloyati,Shovot tumani,3,1733230,12,156
7194,202805485,BERDAX,95,Qoraqalpog‘iston Respublikasi,Qorao‘zak tumani,1,1735211,13,162
7195,202805454,QARAOʻZEK,10376,Qoraqalpog‘iston Respublikasi,Qorao‘zak tumani,4,1735211,13,162
7196,202724072,YERMACHIT,5165,Samarqand viloyati,Kattaqo‘rg‘on shahar,1,1718406,6,175
7197,202737389,BIRLASHGAN,1285,Andijon viloyati,Andijon shahar,2,1703401,0,195
7198,202716224,HAMKORLIK,1300,Andijon viloyati,Andijon shahar,2,1703401,0,195
7199,202671955,KENGASH,1291,Andijon viloyati,Andijon shahar,2,1703401,0,195
7200,202930553,XALQOBOD,6036,Sirdaryo viloyati,Sardoba tumani,2,1724226,8,102
7201,202715241,ISTIQLOL,6102,Sirdaryo viloyati,Xovos tumani,1,1724235,8,105
7202,201286595,OQ OLTIN,10680,Qashqadaryo viloyati,Nishon tumani,1,1710235,3,45
7203,202807847,DOʻSTLIK ,2630,Qashqadaryo viloyati,Nishon tumani,3,1710235,3,45
7204,203122670,SAVRAK,6247,Toshkent viloyati,Bekobod tumani,1,1727220,10,120
7205,202766718,UYURCHI DAMKOʻL,3317,Namangan viloyati,Mingbuloq tumani,3,1714204,5,59
7206,202702124,BARAKA,3931,Namangan viloyati,Yangiqo‘rg‘on tumani,3,1714242,5,69
7207,202666976,RADIVON,3946,Namangan viloyati,Yangiqo‘rg‘on tumani,3,1714242,5,69
7208,207041169,GAZNON,3954,Namangan viloyati,Yangiqo‘rg‘on tumani,4,1714242,5,69
7209,203909552,NUROBOD,4984,Samarqand viloyati,Samarqand shahar,1,1718401,6,179
7210,207192495,SHIXBOGʻI,8728,Xorazm viloyati,Yangiariq tumani,4,1733233,12,157
7211,202650450,OʻRTAYOP,8395,Xorazm viloyati,Qo‘shko‘pir tumani,1,1733212,12,150
7212,202934570,ULUGʻOBOD,6139,Sirdaryo viloyati,Guliston shahar,2,1724401,8,184
7213,205664028,SARIOSIYO,1445,Buxoro viloyati,Vobkent tumani,1,1706212,1,16
7214,204167488,GULISTON,1455,Buxoro viloyati,Vobkent tumani,2,1706212,1,16
7215,204065250,XAYROBOD,1471,Buxoro viloyati,Vobkent tumani,3,1706212,1,16
7216,205663954,OʻZBAKON,1472,Buxoro viloyati,Vobkent tumani,3,1706212,1,16
7217,202660652,MAYDON,3833,Namangan viloyati,Chust tumani,1,1714237,5,68
7218,207226292,QORABOGʻ,8303,Xorazm viloyati,Bog‘ot tumani,1,1733204,12,148
7219,207226317,YOSH OʻSMIR,8302,Xorazm viloyati,Bog‘ot tumani,1,1733204,12,148
7220,202706023,ISTIQBOL,3756,Namangan viloyati,Uchqo‘rg‘on tumani,4,1714234,5,66
7221,302916692,MADANIYAT RABOT,1414,Buxoro viloyati,Buxoro tumani,2,1706207,1,15
7222,205682045,KULONXONA,1426,Buxoro viloyati,Buxoro tumani,3,1706207,1,15
7223,204067969,SAXOVAT,1434,Buxoro viloyati,Buxoro tumani,4,1706207,1,15
7224,202994957,B.NAQSHBAND,1560,Buxoro viloyati,Kogon tumani,1,1706219,1,18
7225,204790728,SORGUN,1574,Buxoro viloyati,Kogon tumani,3,1706219,1,18
7226,202912210,CHINOR,6499,Toshkent viloyati,Zangiota tumani,4,1727237,10,124
7227,303213831,CHIN-MASCHIT,6833,Toshkent viloyati,Chinoz tumani,1,1727256,10,130
7228,204053622,XOʻJA,6835,Toshkent viloyati,Chinoz tumani,1,1727256,10,130
7229,206154503,YANGI HAYOT,2356,Qashqadaryo viloyati,Qarshi tumani,1,1710224,3,40
7230,202922831,MUSTAQILLIK,5937,Sirdaryo viloyati,Oqoltin tumani,3,1724206,8,98
7231,205206699,SHARQOBOD,6115,Sirdaryo viloyati,Xovos tumani,2,1724235,8,105
7232,202702005,YANGIOBOD,3930,Namangan viloyati,Yangiqo‘rg‘on tumani,2,1714242,5,69
7233,202702116,GʻAYRAT,3918,Namangan viloyati,Yangiqo‘rg‘on tumani,2,1714242,5,69
7234,303328434,BOYOT,8700,Xorazm viloyati,Yangiariq tumani,1,1733233,12,157
7235,303030830,OSTONA,8714,Xorazm viloyati,Yangiariq tumani,2,1733233,12,157
7236,202308541,QODIR BAXSHI RAXIMOV,2255,Qashqadaryo viloyati,Dehqonobod tumani,1,1710212,3,38
7237,202950900,GAVSHUN,1507,Buxoro viloyati,G‘ijduvon tumani,2,1706215,1,17
7238,202802782,XALQABAD,119,Qoraqalpog‘iston Respublikasi,Kegeyli tumani,4,1735212,13,163
7239,207010239,GUZAR,10402,Qoraqalpog‘iston Respublikasi,Nukus shahar,1,1735401,13,186
7240,205170604,JAYXUN,368,Qoraqalpog‘iston Respublikasi,Nukus shahar,1,1735401,13,186
7241,207061104,GʻAʻREZSIZLIK,9889,Qoraqalpog‘iston Respublikasi,Nukus shahar,3,1735401,13,186
7242,205953127,AJINIYAZ,133,Qoraqalpog‘iston Respublikasi,Qo‘ng‘irot tumani,2,1735215,13,164
7243,203029714,QIʻPSHAQ,157,Qoraqalpog‘iston Respublikasi,Qo‘ng‘irot tumani,4,1735215,13,164
7244,204232580,MINGBULOQ,874,Andijon viloyati,Ulug‘nor tumani,2,1703217,0,7
7245,202906004,HAYOT,3254,Navoiy viloyati,Navoiy shahar,1,1712401,4,202
7246,203110385,ABDUBIY,1122,Andijon viloyati,Shaxrixon tumani,3,1703230,0,11
7247,203639969,YUQORI TURKMAN,4744,Samarqand viloyati,Samarqand tumani,3,1718233,6,80
7248,204306757,DILKOR,1392,Buxoro viloyati,Olot tumani,4,1706204,1,14
7249,203569953,HAZORA,3096,Navoiy viloyati,Karmana tumani,1,1712234,4,54
7250,203276360,SOYYONI,8072,Farg‘ona viloyati,Yozyovon tumani,4,1730242,11,147
7251,203661057,ANGAROLMOS,4748,Samarqand viloyati,Samarqand tumani,4,1718233,6,80
7252,204587116,CHANDIR,1691,Buxoro viloyati,Romitan tumani,2,1706242,1,22
7253,204836256,SHOʻROBOD,1748,Buxoro viloyati,Jondor tumani,2,1706246,1,23
7254,203700901,GʻAYRAT,890,Andijon viloyati,Qo‘rg‘ontepa tumani,1,1703220,0,8
7255,207187484,QADRIYAT,8409,Xorazm viloyati,Qo‘shko‘pir tumani,2,1733212,12,150
7256,204013164,NAYMANSAROY,2687,Qashqadaryo viloyati,Ko‘kdala tumani,2,1710240,3,47
7257,202829265,QAYROQI,3899,Namangan viloyati,Yangiqo‘rg‘on tumani,1,1714242,5,69
7258,204398098,SHIXOBOD,8441,Xorazm viloyati,Qo‘shko‘pir tumani,4,1733212,12,150
7259,202990875,TOSHLOQ,1079,Andijon viloyati,Marxamat tumani,4,1703227,0,10
7260,207311021,MOYTEPA,10388,Toshkent viloyati,Bo‘ka tumani,1,1727228,10,122
7261,203535520,JALOL-TEPA,6523,Toshkent viloyati,Yuqorichirchiq tumani,1,1727239,10,125
7262,203650213,HAQIQAT,741,Andijon viloyati,Jalaquduq tumani,3,1703211,0,5
7263,202830360,XOʻJA GUZAR,4877,Samarqand viloyati,Urgut tumani,3,1718236,6,82
7264,203081502,NAYMAN,668,Andijon viloyati,Buloqboshi tumani,2,1703210,0,4
7265,202817154,NURISTON,9986,Qashqadaryo viloyati,Qarshi shahar,3,1710401,3,190
7266,202829542,AMIR TEMUR,4145,Samarqand viloyati,Bulung‘ur tumani,2,1718206,6,71
7267,203003368,ELASH QIPCHOQ,1032,Andijon viloyati,Asaka tumani,4,1703224,0,9
7268,305177005,OQROVOT,1316,Andijon viloyati,Andijon shahar,3,1703401,0,195
7269,202737412,SHODLIK,1345,Andijon viloyati,Andijon shahar,4,1703401,0,195
7270,202960889,GULZOR,4475,Samarqand viloyati,Payariq tumani,2,1718224,6,77
7271,202832169,OLMAZOR,4911,Samarqand viloyati,Tayloq tumani,1,1718238,6,83
7272,202868226,VORSIN,4921,Samarqand viloyati,Tayloq tumani,2,1718238,6,83
7273,206847415,BUYUK IPAK YOʻLI,1267,Andijon viloyati,Andijon shahar,1,1703401,0,195
7274,202700349,QOʻNGʻIROT,4201,Samarqand viloyati,Jomboy tumani,2,1718209,6,72
7275,200158952,MATQULOBOD,7380,Farg‘ona viloyati,Bog‘dod tumani,1,1730209,11,135
7276,202832714,JAGʻALBOYLI,4551,Samarqand viloyati,Pastdarg‘om tumani,2,1718227,6,78
7277,202911624,OBOD,6453,Toshkent viloyati,Zangiota tumani,2,1727237,10,124
